,Unnamed: 0,Budget,Clicks,Conversions,Revenue_Generated,ROI,Subscription_Tier,Subscription_Length,Discount_Level,Units_Sold,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords,Conversion_Rate,Customer_Response,Revenue_per_Click,ROI_Score
192,192,21215.49,189,1,11631.03,2.06,Standard,20,21,55,205.79,2,Innovative,0.005263157894736842,0,61.215947368421055,0.010842105263157894
193,193,33369.1,4636,424,46578.99,3.83,Standard,24,30,52,226.84,4,Affordable,0.0914384300194091,1,10.045070088419235,0.35020918697433684
194,194,30232.5,1807,809,10776.63,1.89,Basic,12,24,130,274.1,3,Durable,0.44745575221238937,1,5.960525442477875,0.8456913716814158
195,195,46725.59,2614,238,81204.03,0.76,Premium,12,16,135,127.89,2,Affordable,0.0910133843212237,0,31.053166347992352,0.06917017208413001
196,196,7701.41,4618,133,6543.76,3.99,Standard,9,61,36,308.67,4,Durable,0.028794111279497728,0,1.4167049144836545,0.11488850400519594
197,197,34956.62,3522,850,88575.31,4.45,Basic,14,34,20,115.25,3,Durable,0.24127164348566563,1,25.14201248935566,1.0736588135112122
198,198,30319.63,1718,942,87003.62,1.68,Premium,24,22,158,355.15,1,Innovative,0.5479930191972077,1,50.61292611983711,0.9206282722513088
199,199,12713.42,4691,98,96003.99,2.29,Basic,5,14,69,95.38,1,Innovative,0.020886615515771527,0,20.4612084398977,0.0478303495311168
200,200,26276.45,3783,79,63570.59,3.94,Basic,21,51,8,285.45,1,Durable,0.02087737843551797,0,16.799838794926004,0.0822568710359408
201,201,2473.22,4579,566,15747.78,1.63,Standard,25,12,104,179.42,3,Durable,0.12358078602620087,1,3.4383799126637555,0.20143668122270741
202,202,15075.68,2199,479,51709.27,4.07,Basic,17,26,83,441.27,2,Durable,0.2177272727272727,1,23.504213636363634,0.88615
203,203,40012.05,1953,880,70509.53,1.15,Basic,16,61,144,131.76,2,Stylish,0.4503582395087001,1,36.08471340839304,0.517911975435005
204,204,36697.26,4653,505,73888.82,2.64,Basic,28,58,175,475.67,3,Durable,0.10850880962612806,1,15.87641168886979,0.2864632574129781
205,205,36289.79,3024,243,32035.16,2.09,Basic,21,58,198,392.83,3,Durable,0.0803305785123967,1,10.590135537190083,0.1678909090909091
206,206,12418.18,4126,989,61199.36,4.65,Standard,19,50,88,57.61,3,Durable,0.23964138599466925,1,14.829018657620548,1.114332444875212
207,207,37327.83,3605,899,12690.25,0.65,Standard,22,60,138,101.54,2,Stylish,0.2493067110371603,0,3.51920410427066,0.1620493621741542
208,208,35750.37,1973,195,39390.12,3.09,Premium,22,43,14,264.31,3,Stylish,0.09878419452887538,1,19.954468085106384,0.3052431610942249
209,209,708.5,1490,457,95524.74,0.95,Premium,17,50,76,413.96,1,Durable,0.30650570087189805,0,64.06756539235413,0.2911804158283031
210,210,15182.5,151,436,46094.93,3.76,Standard,32,18,9,164.64,1,Durable,2.8684210526315788,1,303.25611842105263,10.785263157894736
211,211,48195.7,2535,383,66170.81,2.46,Basic,5,46,67,476.27,2,Innovative,0.15102523659305994,1,26.092590694006308,0.37152208201892745
212,212,19323.13,1808,636,19084.76,0.89,Basic,31,38,14,432.61,2,Affordable,0.351575456053068,0,10.549894969596462,0.3129021558872305
213,213,32598.7,3548,408,74590.64,2.67,Premium,1,66,4,291.94,1,Innovative,0.11496196111580727,1,21.017368272752886,0.3069484361792054
214,214,14201.14,2644,258,22344.04,4.44,Standard,23,20,192,353.69,2,Stylish,0.09754253308128544,1,8.447652173913044,0.4330888468809074
215,215,10841.97,4791,363,67235.58,0.62,Premium,28,44,32,385.79,1,Durable,0.07575125208681135,0,14.030797161936562,0.04696577629382304
216,216,43175.26,2507,126,88233.39,1.05,Basic,18,28,132,177.68,2,Durable,0.050239234449760764,1,35.18077751196172,0.052751196172248806
217,217,22198.64,210,488,87645.36,4.38,Basic,14,63,48,147.88,4,Innovative,2.3127962085308056,1,415.3808530805687,10.130047393364928
218,218,21361.3,3254,595,31820.05,4.46,Basic,19,37,93,233.14,1,Durable,0.1827956989247312,1,9.775745007680491,0.8152688172043011
219,219,48354.09,4503,700,24854.66,2.95,Standard,1,31,133,76.26,2,Innovative,0.15541740674955595,1,5.518352575488454,0.4584813499111901
220,220,32079.9,148,444,31185.58,3.83,Premium,27,44,93,350.19,4,Innovative,2.9798657718120807,1,209.2991946308725,11.41288590604027
221,221,48303.24,456,298,97847.95,1.04,Basic,7,29,102,255.71,4,Innovative,0.6520787746170679,1,214.10929978118162,0.6781619256017506
222,222,17806.57,3832,880,53577.0,0.67,Premium,1,34,160,299.78,1,Durable,0.2295851813201148,0,13.97782415862249,0.15382207148447694
223,223,25948.47,3312,19,41942.1,1.0,Standard,13,45,176,237.86,3,Stylish,0.005734983398732267,0,12.659855116208874,0.005734983398732267
224,224,8399.23,621,143,82540.36,1.34,Premium,33,27,187,222.38,2,Durable,0.22990353697749197,1,132.70154340836012,0.30807073954983927
225,225,14962.91,900,627,15186.42,2.98,Basic,13,17,123,273.58,4,Durable,0.6958934517203108,1,16.855072142064373,2.073762486126526
226,226,10321.9,4547,881,23384.8,0.53,Basic,6,46,132,465.08,4,Durable,0.19371152154793317,0,5.1417766051011435,0.10266710642040458
227,227,14892.2,3249,770,95950.46,4.36,Basic,20,41,26,102.68,2,Stylish,0.23692307692307693,1,29.523218461538463,1.0329846153846154
228,228,22144.13,2488,613,40775.57,2.13,Standard,25,19,112,228.1,1,Affordable,0.24628364805142627,1,16.38231016472479,0.524584170349538
229,229,800.57,1019,635,31529.11,1.38,Standard,34,31,114,325.19,3,Stylish,0.6225490196078431,1,30.910892156862747,0.8591176470588234
230,230,46252.02,392,305,1314.34,3.41,Basic,12,51,13,248.52,1,Innovative,0.7760814249363868,1,3.3443765903307887,2.646437659033079
231,231,3846.53,3686,804,40632.7,2.65,Premium,1,40,71,207.32,3,Stylish,0.21806346623270953,1,11.020531597504746,0.5778681855166803
232,232,6275.7,3976,386,57426.9,2.59,Premium,12,36,159,492.68,4,Innovative,0.09705808398290168,1,14.439753583102842,0.2513804375157153
233,233,33689.08,933,498,6155.1,1.48,Premium,8,63,150,197.37,2,Stylish,0.5331905781584583,1,6.590042826552463,0.7891220556745182
234,234,49392.44,4301,579,61732.53,2.42,Basic,16,49,57,297.74,2,Innovative,0.13458856345885634,1,14.349728033472804,0.32570432357043233
235,235,32882.8,23,338,34099.04,0.57,Standard,33,35,123,369.67,2,Affordable,14.083333333333334,0,1420.7933333333333,8.0275
236,236,31213.66,624,342,90041.29,4.48,Premium,30,48,114,220.3,2,Innovative,0.5472,1,144.06606399999998,2.4514560000000003
237,237,10463.64,303,324,96021.3,4.62,Basic,31,43,61,210.81,1,Innovative,1.0657894736842106,1,315.8595394736842,4.923947368421053
238,238,27580.21,2491,443,8051.6,2.13,Basic,16,34,55,196.96,4,Innovative,0.17776886035313003,1,3.2309791332263242,0.3786476725521669
239,239,17621.01,2614,41,66631.05,3.39,Basic,25,52,162,369.98,1,Affordable,0.015678776290630976,0,25.48032504780115,0.05315105162523901
240,240,1318.34,3779,42,5966.5,1.97,Standard,10,64,7,128.14,3,Stylish,0.011111111111111112,0,1.5784391534391535,0.02188888888888889
241,241,37651.39,3243,222,1340.35,2.28,Basic,6,40,118,459.65,1,Innovative,0.06843403205918619,1,0.4131781750924784,0.1560295930949445
242,242,46256.67,3851,62,89759.93,1.17,Basic,19,62,164,293.95,1,Durable,0.016095534787123573,0,23.302162512980267,0.01883177570093458
243,243,13004.8,2692,893,43917.75,2.49,Premium,1,13,94,356.23,1,Stylish,0.3316004455997029,1,16.308113627924246,0.8256851095432604
244,244,5326.42,642,691,29580.31,1.39,Standard,5,35,2,294.99,1,Innovative,1.0746500777604977,1,46.00359253499223,1.4937636080870917
245,245,17541.02,40,154,29196.56,4.32,Basic,17,35,120,213.39,2,Durable,3.7560975609756095,1,712.1112195121951,16.226341463414634
246,246,40389.23,721,144,47341.14,4.32,Basic,35,43,17,263.16,1,Stylish,0.1994459833795014,1,65.5694459833795,0.8616066481994461
247,247,13713.24,844,681,3999.72,0.67,Standard,13,24,46,387.64,4,Affordable,0.8059171597633136,0,4.733396449704141,0.5399644970414201
248,248,18805.67,2005,567,76400.27,3.88,Standard,11,26,159,137.84,1,Affordable,0.2826520438683948,1,38.085877367896316,1.0966899302093718
249,249,18062.46,4033,53,28275.69,1.05,Basic,11,30,41,443.4,2,Innovative,0.013138324243926624,0,7.009343083787804,0.013795240456122956
250,250,20108.06,3058,144,66754.66,3.8,Basic,15,28,14,236.5,3,Innovative,0.04707420725727362,0,21.82237986270023,0.17888198757763973
251,251,29847.41,3193,519,41597.42,4.37,Premium,33,22,194,61.3,3,Innovative,0.16249217282404507,1,13.023613024420788,0.710090795241077
252,252,31208.27,1947,62,94003.05,3.55,Standard,19,30,107,472.54,4,Affordable,0.03182751540041068,0,48.256185831622176,0.1129876796714579
253,253,47695.64,1232,390,1674.42,3.12,Standard,7,16,62,351.63,3,Affordable,0.31630170316301703,1,1.3580048661800488,0.9868613138686132
254,254,13658.75,1883,742,29475.47,2.63,Basic,17,44,155,189.48,4,Innovative,0.39384288747346075,1,15.645153927813164,1.0358067940552018
255,255,17965.31,932,910,49699.04,2.91,Standard,33,50,60,125.37,2,Innovative,0.9753483386923901,1,53.267995712754555,2.838263665594855
256,256,36498.62,3260,801,68057.33,4.19,Basic,15,36,72,129.72,4,Innovative,0.24563017479300828,1,20.870079730144127,1.0291904323827048
257,257,35970.51,3418,706,16629.78,1.96,Basic,28,66,68,53.73,3,Affordable,0.2064931266452179,1,4.863930973968997,0.40472652822462707
258,258,10543.71,380,606,69424.5,1.05,Basic,28,31,143,478.28,2,Stylish,1.5905511811023623,1,182.21653543307087,1.6700787401574804
259,259,33740.85,3740,286,8681.49,4.65,Premium,16,46,95,306.21,2,Affordable,0.0764501470195135,1,2.3206335204490776,0.3554931836407378
260,260,15219.34,1264,74,72647.72,3.23,Premium,29,32,106,241.38,1,Stylish,0.05849802371541502,1,57.429027667984194,0.18894861660079051
261,261,33833.18,3357,999,49429.66,3.79,Standard,18,36,86,169.77,1,Stylish,0.29749851101846336,1,14.719970220369268,1.1275193567599762
262,262,46000.73,2063,673,40609.63,1.3,Basic,26,38,129,252.26,1,Stylish,0.32606589147286824,1,19.67520833333333,0.42388565891472874
263,263,10246.46,2305,554,56355.91,1.77,Standard,22,17,138,161.46,3,Affordable,0.24024284475281873,1,24.43881613183001,0.42522983521248914
264,264,34453.12,4142,573,15872.92,1.56,Basic,35,46,137,420.96,4,Innovative,0.13830557566980448,1,3.8312623702630946,0.215756698044895
265,265,19626.12,2528,975,98922.67,3.25,Standard,8,66,141,445.35,3,Durable,0.38552787663107946,1,39.115330170027676,1.2529655990510082
266,266,2549.29,4785,106,16362.0,1.67,Standard,3,51,142,175.23,4,Durable,0.0221479314667781,0,3.4187212703719183,0.036987045549519426
267,267,21046.4,4636,539,65809.34,2.77,Standard,7,58,152,453.88,3,Stylish,0.11623894759542808,1,14.192223420314859,0.32198188483933576
268,268,2436.79,2221,474,88672.55,1.17,Premium,19,48,198,256.4,4,Innovative,0.21332133213321333,1,39.90663816381638,0.24958595859585958
269,269,37713.4,3610,347,87907.42,3.63,Standard,17,49,143,422.31,1,Affordable,0.09609526446967599,1,24.344342287455,0.34882581002492385
270,270,1249.02,1050,24,98539.33,3.01,Basic,34,13,140,184.11,2,Durable,0.022835394862036156,0,93.75768791627021,0.06873453853472883
271,271,34485.89,2448,885,71149.45,2.72,Premium,3,44,191,159.04,3,Durable,0.36137198856676195,1,29.052449979583503,0.9829318089015926
272,272,17916.68,2128,23,21649.81,3.54,Standard,19,29,90,373.51,3,Affordable,0.010803193987787695,0,10.169004227336778,0.03824330671676844
273,273,44617.42,4316,158,7401.75,4.05,Basic,9,63,56,72.01,2,Durable,0.036599490386842716,0,1.71455872133426,0.148227936066713
274,274,19767.25,1436,380,7762.69,0.54,Premium,27,48,54,408.36,2,Stylish,0.26443980514961724,0,5.402011134307585,0.14279749478079332
275,275,8115.41,1046,772,99302.13,3.63,Basic,33,66,197,318.91,4,Innovative,0.7373447946513849,1,94.84444126074499,2.6765616045845273
276,276,40010.88,2794,160,14961.81,0.97,Basic,4,62,49,345.44,3,Innovative,0.057245080500894455,0,5.353062611806798,0.05552772808586762
277,277,22227.98,3952,538,54911.34,4.74,Premium,27,41,63,132.36,4,Affordable,0.1360991651909942,1,13.891054895016442,0.6451100430053125
278,278,36510.28,4019,29,65761.44,4.47,Basic,22,64,14,129.7,2,Affordable,0.007213930348258706,0,16.358567164179107,0.03224626865671641
279,279,46418.12,3921,900,83283.12,4.85,Premium,23,10,186,304.91,4,Durable,0.22947475777664456,1,21.234859765425803,1.112952575216726
280,280,47660.47,1452,103,85014.98,4.13,Standard,26,29,48,245.77,4,Innovative,0.07088781830695114,1,58.509965588437716,0.2927666896077082
281,281,16999.13,2248,279,16137.66,2.83,Basic,7,56,166,255.65,2,Affordable,0.12405513561582926,1,7.175482436638506,0.35107603379279684
282,282,29239.8,211,886,34130.77,1.07,Basic,9,51,149,86.67,1,Durable,4.179245283018868,1,160.99419811320755,4.471792452830189
283,283,4768.76,1820,624,38375.11,1.69,Premium,11,16,148,175.52,3,Durable,0.342668863261944,1,21.073646348160352,0.5791103789126854
284,284,19256.6,2639,597,63453.85,2.66,Standard,22,18,80,153.39,4,Durable,0.22613636363636364,1,24.035549242424242,0.6015227272727273
285,285,16213.8,2386,518,85328.2,3.7,Basic,27,67,15,256.45,1,Stylish,0.21700879765395895,1,35.74704650188521,0.8029325513196481
286,286,28069.78,130,105,57796.15,1.07,Premium,28,32,157,170.92,4,Affordable,0.8015267175572519,1,441.19198473282444,0.8576335877862596
287,287,34836.39,2247,846,85395.56,3.48,Premium,6,18,29,438.32,1,Innovative,0.3763345195729537,1,37.9873487544484,1.3096441281138789
288,288,4968.9,727,912,22261.53,3.93,Basic,24,25,157,245.02,4,Durable,1.2527472527472527,1,30.579024725274724,4.923296703296703
289,289,15590.34,986,613,37988.43,4.41,Premium,34,46,81,82.96,2,Affordable,0.6210739614994935,1,38.488784194528876,2.7389361702127664
290,290,18929.83,285,333,91496.88,3.31,Premium,4,12,100,363.57,1,Affordable,1.1643356643356644,1,319.91916083916084,3.8539510489510493
291,291,40730.34,1093,415,63537.08,2.37,Premium,22,46,153,146.9,4,Durable,0.3793418647166362,1,58.07776965265082,0.8990402193784279
292,292,49085.93,1586,145,99341.0,2.1,Basic,24,32,130,287.5,3,Durable,0.09136735979836169,1,62.59672337744171,0.19187145557655955
293,293,10909.6,4915,703,64054.46,2.87,Basic,19,34,134,215.34,2,Affordable,0.14300244100895038,1,13.029792514239219,0.4104170056956876
294,294,1381.56,3283,581,66743.25,1.17,Standard,3,30,107,222.69,4,Durable,0.1769183922046285,1,20.323766747868454,0.2069945188794153
295,295,16624.85,2657,722,33597.23,1.4,Premium,26,34,177,193.33,1,Innovative,0.27163280662151995,1,12.640041384499625,0.3802859292701279
296,296,31225.04,1210,10,22588.78,3.85,Standard,15,61,151,470.16,4,Durable,0.008257638315441783,0,18.652997522708503,0.031791907514450865
297,297,39869.16,971,111,53220.84,1.42,Standard,6,68,91,108.28,2,Durable,0.11419753086419752,1,54.75395061728395,0.16216049382716047
298,298,28070.46,4288,323,42624.52,2.64,Standard,5,19,48,217.44,2,Affordable,0.07530892982047097,1,9.938102121706692,0.19881557472604336
299,299,43070.46,2833,876,53319.32,2.31,Premium,14,34,171,342.61,2,Stylish,0.30910374029640086,1,18.814156669019056,0.7140296400846861
300,300,33989.29,2799,218,31688.99,2.08,Premium,11,20,145,74.34,2,Durable,0.07785714285714286,1,11.31749642857143,0.16194285714285717
301,301,12956.2,2012,90,31653.3,0.56,Standard,3,65,188,467.8,1,Affordable,0.044709388971684055,0,15.724441132637853,0.025037257824143073
302,302,28704.97,2260,928,98159.08,2.38,Basic,34,10,128,161.99,4,Innovative,0.410437859354268,1,43.414011499336574,0.9768421052631578
303,303,3422.42,2970,888,59245.16,0.72,Basic,4,30,83,415.81,1,Durable,0.29888926287445305,0,19.941151127566478,0.2152002692696062
304,304,40398.6,2535,923,29255.04,2.77,Standard,4,54,129,397.55,3,Affordable,0.3639589905362776,1,11.53589905362776,1.008166403785489
305,305,49561.88,2383,942,96850.53,4.35,Premium,15,10,167,239.45,1,Affordable,0.3951342281879195,1,40.62522231543624,1.7188338926174496
306,306,27206.19,1152,703,65032.82,4.71,Premium,20,67,90,386.15,1,Innovative,0.6097137901127494,1,56.40313963573287,2.8717519514310497
307,307,49173.23,4234,918,53723.82,2.82,Premium,34,19,199,277.18,3,Affordable,0.2167650531286895,1,12.685671782762691,0.6112774498229043
308,308,20869.38,99,118,44228.02,4.93,Standard,25,12,34,89.61,1,Innovative,1.18,1,442.2802,5.817399999999999
309,309,7283.24,4504,462,38198.52,2.56,Basic,17,27,171,225.62,2,Stylish,0.1025527192008879,1,8.479138734739179,0.26253496115427305
310,310,48757.81,2049,64,32346.98,4.1,Basic,11,12,129,185.46,2,Stylish,0.03121951219512195,0,15.77901463414634,0.128
311,311,47340.35,748,969,2813.32,2.08,Standard,25,20,3,450.94,1,Stylish,1.2937249666221629,1,3.7561014686248333,2.6909479305740986
312,312,11800.14,1501,762,97171.92,2.84,Basic,26,66,58,241.4,2,Innovative,0.507323568575233,1,64.69501997336884,1.4407989347536616
313,313,7295.53,2702,977,62639.19,0.97,Premium,9,42,41,316.37,4,Innovative,0.3614502404735479,0,23.17395116537181,0.35060673325934144
314,314,45409.07,4475,190,7200.15,2.89,Basic,25,65,122,418.3,1,Durable,0.04244861483467382,0,1.608612600536193,0.12267649687220734
315,315,31893.36,4955,596,29029.17,2.82,Basic,5,40,38,477.63,4,Stylish,0.12025827280064569,1,5.857378934624697,0.33912832929782083
316,316,42428.53,3940,132,94311.17,2.78,Basic,5,14,190,461.88,4,Durable,0.033494037046434916,0,23.930771377822886,0.09311342298908906
317,317,29466.93,849,954,80113.91,4.47,Premium,18,42,65,97.64,2,Affordable,1.1223529411764706,1,94.25165882352941,5.016917647058823
318,318,6432.72,3410,564,28799.08,1.77,Standard,5,42,163,484.31,4,Affordable,0.16534740545294635,1,8.443002052184111,0.29266490765171504
319,319,48803.3,1662,227,74581.76,1.0,Premium,34,60,161,395.34,2,Affordable,0.13650030066145522,0,44.84772098616957,0.13650030066145522
320,320,20638.31,2208,908,49897.79,4.43,Basic,5,59,39,394.81,3,Stylish,0.41104572204617473,1,22.588406518786783,1.820932548664554
321,321,47308.81,4796,64,58812.13,3.33,Premium,17,55,49,171.58,1,Stylish,0.013341671878257244,0,12.26018970189702,0.04442776735459662
322,322,8093.7,3934,789,25828.56,2.47,Premium,15,35,25,159.66,3,Innovative,0.20050825921219823,1,6.563801778907243,0.4952554002541297
323,323,13361.02,955,852,32753.6,2.34,Premium,3,37,152,80.85,2,Stylish,0.891213389121339,1,34.26108786610879,2.085439330543933
324,324,19769.7,3129,979,32767.94,4.45,Basic,28,40,108,176.73,3,Innovative,0.31277955271565494,1,10.468990415335464,1.3918690095846646
325,325,44081.29,120,50,25655.98,2.68,Basic,24,55,181,91.69,1,Stylish,0.4132231404958678,1,212.03289256198346,1.1074380165289257
326,326,1241.54,3746,877,63982.11,4.14,Basic,17,58,57,193.77,2,Durable,0.23405390979450227,1,17.075556445156124,0.9689831865492393
327,327,35635.0,4507,974,67239.56,1.95,Basic,5,36,45,322.07,3,Durable,0.2160603371783496,1,14.915607808340727,0.4213176574977817
328,328,8415.91,563,263,67521.79,2.58,Basic,15,13,85,345.35,4,Stylish,0.46631205673758863,1,119.71948581560282,1.2030851063829786
329,329,24776.0,3289,781,20782.28,1.54,Standard,15,56,131,62.31,4,Stylish,0.23738601823708208,1,6.316802431610942,0.3655744680851064
330,330,34184.26,1951,566,73203.93,1.11,Premium,21,50,6,376.52,2,Affordable,0.2899590163934426,1,37.50201331967213,0.32185450819672135
331,331,4678.65,542,542,5671.98,1.58,Standard,26,68,114,375.49,4,Affordable,0.998158379373849,1,10.445635359116022,1.5770902394106814
332,332,23418.86,1450,188,20400.42,3.34,Premium,17,39,108,232.5,1,Affordable,0.129565816678153,1,14.059558924879392,0.432749827705031
333,333,24030.57,2642,333,38332.01,2.71,Premium,8,26,65,217.22,3,Stylish,0.12599318955732122,1,14.503219825955355,0.3414415437003405
334,334,46365.45,4260,662,37424.28,4.7,Premium,29,27,128,271.81,4,Affordable,0.15536259094109364,1,8.78298052100446,0.7302041774231401
335,335,10878.1,1065,159,95520.99,0.77,Standard,12,28,146,325.3,3,Stylish,0.14915572232645402,0,89.60693245778612,0.1148499061913696
336,336,17553.56,922,203,36250.8,4.98,Standard,25,45,129,345.28,3,Stylish,0.2199349945828819,1,39.27497291440954,1.0952762730227519
337,337,24867.22,1884,133,6919.9,2.19,Basic,8,53,87,250.31,1,Durable,0.07055702917771883,1,3.6710344827586203,0.15451989389920423
